url_length,host_length,path_length,num_dots,num_hyphens,num_digits,num_slashes,has_at_symbol,has_raw_ip,digit_ratio,label
98,11,87,2,5,30,3,0,0,0.306,0
28,21,7,4,0,17,1,0,0,0.607,1
25,12,13,1,1,0,2,0,0,0.0,0
23,21,2,3,0,17,1,0,0,0.739,1
31,18,13,1,2,0,3,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
34,7,27,1,1,0,3,0,0,0.0,0
25,11,14,1,1,0,2,0,0,0.0,0
29,11,18,1,0,0,3,0,0,0.0,0
127,25,102,5,2,5,11,0,0,0.039,1
19,14,5,3,0,11,1,0,1,0.579,1
26,19,7,4,0,15,1,0,0,0.577,1
19,6,13,1,0,0,2,0,0,0.0,0
19,12,7,3,0,11,1,0,1,0.579,1
21,14,7,3,0,15,1,0,1,0.714,1
42,6,36,2,1,2,3,0,0,0.048,0
111,25,86,4,3,2,6,0,0,0.018,1
36,9,27,1,1,0,2,0,0,0.0,0
35,12,23,5,0,9,2,0,1,0.257,1
33,9,24,1,2,0,2,0,0,0.0,0
33,17,16,2,0,2,2,0,0,0.061,1
25,18,7,3,0,14,1,0,0,0.56,1
43,6,37,2,2,2,3,0,0,0.047,0
21,14,7,3,0,11,1,0,1,0.524,1
65,11,54,3,2,10,4,0,0,0.154,0
18,12,6,1,0,0,2,0,0,0.0,0
24,17,7,1,0,0,1,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
37,14,23,1,1,0,3,0,0,0.0,0
44,6,38,1,2,1,4,0,0,0.023,0
43,10,33,1,2,0,4,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
65,11,54,2,3,0,4,0,0,0.0,0
31,11,20,1,2,0,1,0,0,0.0,0
36,15,21,1,0,0,2,0,0,0.0,0
35,13,22,4,0,13,2,0,1,0.371,1
23,21,2,3,0,17,1,0,0,0.739,1
40,15,25,1,2,3,3,0,0,0.075,0
50,15,35,1,0,0,3,0,0,0.0,0
26,20,6,2,0,0,1,0,0,0.0,1
24,11,13,1,0,1,3,0,0,0.042,0
27,16,11,4,0,16,1,0,0,0.593,1
40,14,26,3,0,1,2,0,0,0.025,0
22,15,7,1,0,0,1,0,0,0.0,0
37,6,31,2,2,0,2,0,0,0.0,0
19,12,7,3,0,12,1,0,1,0.632,1
64,27,37,2,4,24,1,0,0,0.375,1
54,7,47,2,2,0,5,0,0,0.0,0
15,11,4,1,0,0,2,0,0,0.0,0
84,25,59,5,1,6,6,0,0,0.071,1
24,14,10,3,0,11,1,0,1,0.458,1
22,13,9,1,0,0,1,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
41,9,32,1,2,0,2,0,0,0.0,0
78,16,62,2,1,7,6,0,0,0.09,1
73,10,63,2,4,12,4,0,0,0.164,0
37,10,27,2,0,0,2,0,0,0.0,1
40,11,29,1,0,3,2,0,0,0.075,0
97,25,72,5,5,8,5,0,0,0.082,1
27,20,7,4,0,16,1,0,0,0.593,1
98,7,91,1,11,8,6,0,0,0.082,0
21,19,2,3,0,15,1,0,0,0.714,1
22,9,13,1,0,0,2,0,0,0.0,0
78,11,67,1,3,6,5,0,0,0.077,0
63,19,44,2,4,22,1,0,0,0.349,1
17,7,10,1,0,0,1,0,0,0.0,0
94,25,69,4,1,5,5,0,0,0.053,1
47,12,35,2,3,19,3,0,0,0.404,0
29,11,18,1,0,0,4,0,0,0.0,0
36,14,22,1,2,0,2,0,0,0.0,0
61,13,48,4,1,31,3,0,1,0.508,1
22,9,13,1,1,0,2,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
27,20,7,4,0,16,1,0,0,0.593,1
21,19,2,3,0,15,1,0,0,0.714,1
22,20,2,3,0,16,1,0,0,0.727,1
28,21,7,4,0,17,1,0,0,0.607,1
101,15,86,1,7,6,6,0,0,0.059,0
23,11,12,1,0,0,3,0,0,0.0,0
40,12,28,1,1,0,2,0,0,0.0,0
42,6,36,2,1,0,3,0,0,0.0,0
18,15,3,1,0,0,1,0,0,0.0,0
40,11,29,1,0,4,2,0,0,0.1,0
40,21,19,3,2,0,2,0,0,0.0,1
25,18,7,4,0,14,1,0,0,0.56,1
82,25,57,4,2,5,5,0,0,0.061,1
27,20,7,4,0,16,1,0,0,0.593,1
19,17,2,3,0,13,1,0,0,0.684,1
19,15,4,3,0,12,1,0,1,0.632,1
20,18,2,3,0,14,1,0,0,0.7,1
26,13,13,4,0,10,1,0,1,0.385,1
64,20,44,2,4,21,1,0,0,0.328,1
20,18,2,3,0,14,1,0,0,0.7,1
42,20,22,1,3,3,3,0,0,0.071,0
20,15,5,3,0,12,1,0,1,0.6,1
44,11,33,1,3,0,4,0,0,0.0,0
25,14,11,2,0,1,2,0,0,0.04,1
36,10,26,1,0,0,3,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
102,25,77,4,2,5,5,0,0,0.049,1
19,12,7,1,0,0,1,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
27,20,7,4,0,16,1,0,0,0.593,1
61,14,47,4,0,13,2,0,1,0.213,1
31,9,22,2,0,2,2,0,0,0.065,0
42,7,35,2,1,0,3,0,0,0.0,0
23,11,12,1,0,0,1,0,0,0.0,0
130,25,105,5,8,3,5,0,0,0.023,1
90,25,65,4,0,2,7,0,0,0.022,1
60,7,53,1,5,0,4,0,0,0.0,0
23,11,12,1,0,0,3,0,0,0.0,0
60,6,54,3,4,7,3,0,0,0.117,0
44,7,37,2,2,0,4,0,0,0.0,0
21,16,5,3,0,13,1,0,0,0.619,1
18,9,9,1,0,0,2,0,0,0.0,0
47,6,41,2,1,0,3,0,0,0.0,0
21,10,11,2,0,0,2,0,0,0.0,0
19,7,12,2,0,0,1,0,0,0.0,0
16,10,6,1,0,0,2,0,0,0.0,0
34,9,25,1,1,0,2,0,0,0.0,0
32,17,15,2,0,2,2,0,0,0.062,1
27,9,18,1,0,0,3,0,0,0.0,0
32,10,22,1,1,0,2,0,0,0.0,0
25,13,12,5,2,12,1,0,1,0.48,1
38,15,23,1,2,3,3,0,0,0.079,0
40,11,29,1,0,6,2,0,0,0.15,0
30,10,20,1,2,0,3,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
21,19,2,3,0,15,1,0,0,0.714,1
46,9,37,2,0,3,4,0,0,0.065,0
100,25,75,5,2,3,6,0,0,0.03,1
110,25,85,4,5,6,5,0,0,0.055,1
21,11,10,1,0,0,2,0,0,0.0,0
70,25,45,4,2,6,5,0,0,0.086,1
27,16,11,1,0,0,2,0,0,0.0,0
28,15,13,2,0,6,2,0,0,0.214,1
16,10,6,1,0,0,1,0,0,0.0,0
61,13,48,4,1,28,3,0,1,0.459,1
60,11,49,2,3,2,4,0,0,0.033,0
25,18,7,4,0,14,1,0,0,0.56,1
104,25,79,4,2,5,5,0,0,0.048,1
29,6,23,1,1,0,2,0,0,0.0,0
56,19,37,2,4,21,1,0,0,0.375,1
22,20,2,3,0,16,1,0,0,0.727,1
31,11,20,1,0,0,4,0,0,0.0,0
151,25,126,4,11,6,5,0,0,0.04,1
23,21,2,3,0,17,1,0,0,0.739,1
86,25,61,4,2,2,5,0,0,0.023,1
101,7,94,1,11,8,6,0,0,0.079,0
32,6,26,1,1,0,3,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
97,15,82,1,7,0,4,0,0,0.0,0
32,12,20,4,0,11,2,0,1,0.344,1
38,10,28,1,3,14,2,0,0,0.368,0
22,20,2,3,0,16,1,0,0,0.727,1
81,25,56,5,0,5,5,0,0,0.062,1
113,25,88,4,3,2,8,0,0,0.018,1
32,14,18,1,1,0,2,0,0,0.0,0
29,18,11,1,2,0,3,0,0,0.0,0
15,11,4,1,0,0,2,0,0,0.0,0
40,11,29,1,0,5,2,0,0,0.125,0
23,21,2,3,0,17,1,0,0,0.739,1
22,20,2,3,0,16,1,0,0,0.727,1
20,18,2,3,0,14,1,0,0,0.7,1
97,25,72,4,5,5,6,0,0,0.052,1
88,25,63,4,1,5,5,0,0,0.057,1
19,10,9,1,0,0,1,0,0,0.0,0
33,6,27,1,2,0,2,0,0,0.0,0
21,12,9,1,0,0,1,0,0,0.0,0
18,15,3,1,0,0,1,0,0,0.0,0
98,25,73,5,2,7,6,0,0,0.071,1
20,7,13,1,0,5,4,0,0,0.25,0
87,9,78,2,1,8,7,0,0,0.092,1
121,25,96,5,7,3,5,0,0,0.025,1
28,21,7,4,0,17,1,0,0,0.607,1
22,12,10,3,0,9,1,0,1,0.409,1
145,11,134,5,3,22,8,0,0,0.152,0
32,17,15,2,0,3,2,0,0,0.094,1
32,15,17,1,0,0,2,0,0,0.0,0
31,15,16,3,0,13,2,0,1,0.419,1
114,9,105,5,1,22,5,0,0,0.193,0
48,10,38,2,3,6,2,0,0,0.125,0
28,21,7,4,0,17,1,0,0,0.607,1
43,12,31,1,2,0,3,0,0,0.0,0
58,21,37,2,4,22,1,0,0,0.379,1
9,6,3,1,0,0,1,0,0,0.0,0
37,14,23,1,1,0,3,0,0,0.0,0
43,12,31,2,4,19,3,0,0,0.442,0
19,10,9,1,0,0,1,0,0,0.0,0
103,25,78,4,7,5,5,0,0,0.049,1
48,11,37,2,0,5,4,0,0,0.104,0
101,25,76,4,3,5,5,0,0,0.05,1
29,15,14,1,1,0,1,0,0,0.0,0
15,10,5,1,0,0,1,0,0,0.0,0
28,11,17,1,0,0,3,0,0,0.0,0
28,10,18,2,2,0,1,0,0,0.0,0
65,11,54,3,2,7,4,0,0,0.108,0
26,10,16,1,1,0,1,0,0,0.0,0
28,21,7,4,0,17,1,0,0,0.607,1
35,20,15,4,0,18,2,0,0,0.514,1
46,13,33,4,0,25,2,0,1,0.543,1
76,25,51,4,1,2,6,0,0,0.026,1
35,15,20,2,1,1,1,0,0,0.029,1
46,17,29,2,0,4,2,0,0,0.087,1
21,19,2,3,0,15,1,0,0,0.714,1
26,19,7,4,0,15,1,0,0,0.577,1
31,8,23,1,1,0,1,0,0,0.0,0
54,9,45,1,1,0,4,0,0,0.0,0
35,9,26,1,1,0,2,0,0,0.0,0
45,17,28,1,2,0,2,0,0,0.0,0
16,8,8,1,0,0,1,0,0,0.0,0
57,12,45,3,1,0,6,0,0,0.0,0
19,9,10,1,0,0,2,0,0,0.0,0
62,55,7,3,3,8,2,0,0,0.129,1
97,25,72,5,6,4,5,0,0,0.041,1
21,19,2,3,0,15,1,0,0,0.714,1
21,19,2,3,0,15,1,0,0,0.714,1
90,25,65,4,5,7,5,0,0,0.078,1
34,7,27,1,2,0,2,0,0,0.0,0
11,4,7,1,0,0,1,0,0,0.0,0
21,7,14,1,0,0,2,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
43,11,32,1,1,0,4,0,0,0.0,0
40,11,29,1,0,2,2,0,0,0.05,0
38,10,28,1,3,14,2,0,0,0.368,0
48,11,37,2,0,6,4,0,0,0.125,0
107,25,82,4,2,3,5,0,0,0.028,1
58,10,48,2,1,4,5,0,0,0.069,0
60,11,49,1,2,6,4,0,0,0.1,0
36,10,26,1,1,0,3,0,0,0.0,0
42,12,30,4,0,27,2,0,1,0.643,1
25,13,12,4,0,10,1,0,1,0.4,1
48,11,37,1,2,0,5,0,0,0.0,0
78,7,71,1,6,8,6,0,0,0.103,0
15,11,4,1,0,0,2,0,0,0.0,0
110,25,85,4,4,5,5,0,0,0.045,1
26,19,7,4,0,15,1,0,0,0.577,1
18,11,7,1,1,0,2,0,0,0.0,0
24,17,7,3,0,15,1,0,0,0.625,1
110,25,85,4,4,5,5,0,0,0.045,1
22,20,2,3,0,16,1,0,0,0.727,1
17,11,6,1,0,0,1,0,0,0.0,0
15,11,4,1,0,0,2,0,0,0.0,0
56,19,37,2,4,23,1,0,0,0.411,1
43,11,32,1,3,0,4,0,0,0.0,0
23,21,2,3,0,17,1,0,0,0.739,1
64,20,44,2,4,23,1,0,0,0.359,1
117,25,92,4,4,9,5,0,0,0.077,1
19,12,7,3,0,14,1,0,1,0.737,1
15,7,8,1,0,0,1,0,0,0.0,0
41,15,26,1,1,0,3,0,0,0.0,0
29,10,19,1,0,0,3,0,0,0.0,0
31,11,20,1,0,0,3,0,0,0.0,0
24,10,14,1,1,0,2,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
85,25,60,4,0,5,5,0,0,0.059,1
11,8,3,1,0,2,1,0,0,0.182,0
28,10,18,2,0,0,2,0,0,0.0,0
20,11,9,1,0,0,2,0,0,0.0,0
23,13,10,4,0,12,1,0,1,0.522,1
32,11,21,1,0,0,4,0,0,0.0,0
21,10,11,1,0,0,1,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
33,10,23,1,0,0,3,0,0,0.0,0
28,15,13,1,1,0,1,0,0,0.0,0
110,25,85,4,4,2,6,0,0,0.018,1
17,11,6,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
102,25,77,4,1,3,9,0,0,0.029,1
110,25,85,4,5,5,5,0,0,0.045,1
41,10,31,1,0,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
64,13,51,4,0,17,2,0,1,0.266,1
28,13,15,4,0,10,2,0,1,0.357,1
62,6,56,1,4,5,4,0,0,0.081,0
82,25,57,4,3,2,5,0,0,0.024,1
36,10,26,1,2,0,2,0,0,0.0,0
24,11,13,1,0,0,3,0,0,0.0,0
42,24,18,4,1,1,2,0,0,0.024,1
15,9,6,1,0,0,1,0,0,0.0,0
37,13,24,4,0,10,2,0,1,0.27,1
74,25,49,5,1,7,5,0,0,0.095,1
98,25,73,4,2,5,5,0,0,0.051,1
30,6,24,1,1,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
25,7,18,2,0,0,2,0,0,0.0,0
29,10,19,2,0,0,2,0,0,0.0,0
64,7,57,1,4,8,6,0,0,0.125,0
18,15,3,1,0,0,1,0,0,0.0,0
21,11,10,1,0,0,1,0,0,0.0,0
73,25,48,4,2,3,6,0,0,0.041,1
26,15,11,1,0,0,1,0,0,0.0,0
42,10,32,1,2,0,2,0,0,0.0,0
62,25,37,2,4,21,1,0,0,0.339,1
50,11,39,1,1,0,3,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
107,25,82,4,3,2,7,0,0,0.019,1
67,11,56,3,2,10,4,0,0,0.149,0
35,15,20,1,1,0,3,0,0,0.0,0
27,14,13,1,1,0,2,0,0,0.0,0
40,7,33,1,2,0,4,0,0,0.0,0
19,14,5,3,0,12,1,0,1,0.632,1
20,9,11,1,1,0,2,0,0,0.0,0
19,14,5,3,0,12,1,0,1,0.632,1
23,15,8,1,0,0,1,0,0,0.0,0
37,10,27,1,1,0,3,0,0,0.0,0
48,11,37,2,0,5,4,0,0,0.104,0
27,10,17,2,0,0,1,0,0,0.0,0
19,12,7,3,0,14,1,0,1,0.737,1
61,13,48,4,1,31,3,0,1,0.508,1
46,8,38,2,0,11,4,0,0,0.239,0
21,9,12,2,0,0,2,0,0,0.0,0
40,11,29,1,0,4,2,0,0,0.1,0
14,10,4,1,0,0,1,0,0,0.0,0
31,11,20,1,0,0,4,0,0,0.0,0
48,11,37,2,0,5,4,0,0,0.104,0
57,20,37,2,4,27,1,0,0,0.474,1
42,11,31,1,1,0,4,0,0,0.0,0
102,25,77,5,4,7,5,0,0,0.069,1
20,18,2,3,0,14,1,0,0,0.7,1
18,14,4,3,0,11,1,0,1,0.611,1
56,6,50,2,3,5,3,0,0,0.089,0
62,25,37,2,4,24,1,0,0,0.387,1
33,15,18,1,0,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
18,11,7,1,1,0,2,0,0,0.0,0
29,17,12,4,0,13,1,0,0,0.448,1
32,6,26,1,1,0,3,0,0,0.0,0
33,14,19,1,0,0,3,0,0,0.0,0
65,21,44,2,4,26,1,0,0,0.4,1
24,12,12,4,0,10,1,0,1,0.417,1
28,10,18,2,0,2,2,0,0,0.071,0
69,11,58,2,3,5,4,0,0,0.072,0
46,10,36,2,3,4,2,0,0,0.087,0
97,25,72,4,2,2,5,0,0,0.021,1
33,10,23,1,0,0,3,0,0,0.0,0
40,11,29,1,0,3,2,0,0,0.075,0
55,9,46,3,1,11,4,0,0,0.2,0
21,19,2,3,0,15,1,0,0,0.714,1
45,7,38,2,2,0,3,0,0,0.0,0
22,10,12,1,0,0,3,0,0,0.0,0
18,15,3,1,0,0,1,0,0,0.0,0
125,25,100,6,7,5,6,0,0,0.04,1
27,20,7,4,0,16,1,0,0,0.593,1
34,26,8,3,1,7,1,0,0,0.206,1
58,21,37,2,4,30,1,0,0,0.517,1
27,20,7,4,0,16,1,0,0,0.593,1
28,19,9,4,0,15,1,0,0,0.536,1
24,13,11,4,0,11,2,0,1,0.458,1
18,13,5,4,0,10,1,0,1,0.556,1
64,11,53,2,3,1,4,0,0,0.016,0
69,11,58,3,2,10,4,0,0,0.145,0
26,14,12,3,0,15,1,0,1,0.577,1
36,9,27,1,1,0,2,0,0,0.0,0
34,10,24,1,1,0,2,0,0,0.0,0
11,7,4,1,0,0,2,0,0,0.0,0
136,25,111,5,4,6,9,0,0,0.044,1
22,15,7,1,0,0,1,0,0,0.0,0
154,25,129,4,13,9,5,0,0,0.058,1
60,12,48,1,1,0,4,0,0,0.0,0
27,9,18,1,2,0,1,0,0,0.0,0
111,17,94,1,9,0,3,0,0,0.0,0
19,9,10,1,0,0,1,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
48,11,37,2,1,6,4,0,0,0.125,0
30,9,21,2,2,0,1,0,0,0.0,0
97,25,72,4,3,6,5,0,0,0.062,1
19,10,9,1,0,0,1,0,0,0.0,0
24,12,12,1,1,0,2,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
27,20,7,4,0,16,1,0,0,0.593,1
17,11,6,1,0,0,1,0,0,0.0,0
24,17,7,4,0,13,1,0,0,0.542,1
61,55,6,3,3,8,1,0,0,0.131,1
49,11,38,1,4,0,4,0,0,0.0,0
43,11,32,1,5,0,3,0,0,0.0,0
69,16,53,1,4,3,3,0,0,0.043,0
18,9,9,1,0,0,1,0,0,0.0,0
58,13,45,4,0,27,2,0,1,0.466,1
20,12,8,1,0,0,2,0,0,0.0,0
19,9,10,1,0,0,1,0,0,0.0,0
72,12,60,1,3,0,4,0,0,0.0,0
45,17,28,2,0,18,2,0,0,0.4,1
97,11,86,2,3,34,5,0,0,0.351,0
27,20,7,4,0,16,1,0,0,0.593,1
22,20,2,3,0,16,1,0,0,0.727,1
37,10,27,1,2,0,2,0,0,0.0,0
36,9,27,2,0,1,3,0,0,0.028,0
16,9,7,1,0,0,2,0,0,0.0,0
40,11,29,1,0,6,2,0,0,0.15,0
17,10,7,1,0,0,2,0,0,0.0,0
24,10,14,2,0,0,1,0,0,0.0,0
24,13,11,4,0,10,1,0,1,0.417,1
34,6,28,1,0,1,3,0,0,0.029,0
31,8,23,1,1,0,1,0,0,0.0,0
26,13,13,4,0,10,1,0,1,0.385,1
28,12,16,4,0,9,2,0,1,0.321,1
21,19,2,3,0,15,1,0,0,0.714,1
22,20,2,3,0,16,1,0,0,0.727,1
26,19,7,4,0,15,1,0,0,0.577,1
27,10,17,1,1,0,2,0,0,0.0,0
30,15,15,1,2,0,1,0,0,0.0,0
27,10,17,1,0,0,3,0,0,0.0,0
31,17,14,2,0,2,2,0,0,0.065,1
53,11,42,2,2,3,2,0,0,0.057,0
16,7,9,1,0,0,2,0,0,0.0,0
20,11,9,1,0,0,1,0,0,0.0,0
104,10,94,3,4,6,6,0,0,0.058,1
21,8,13,1,0,0,1,0,0,0.0,0
28,9,19,1,0,0,4,0,0,0.0,0
78,25,53,4,0,6,6,0,0,0.077,1
130,25,105,4,2,3,8,0,0,0.023,1
102,10,92,5,1,20,4,0,0,0.196,0
19,12,7,3,0,13,1,0,1,0.684,1
39,15,24,1,0,0,4,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
27,20,7,4,0,16,1,0,0,0.593,1
29,10,19,1,0,0,2,0,0,0.0,0
57,20,37,2,4,24,1,0,0,0.421,1
23,10,13,1,0,0,2,0,0,0.0,0
38,12,26,1,0,0,4,0,0,0.0,0
50,6,44,2,1,1,3,0,0,0.02,0
33,23,10,1,0,1,2,0,0,0.03,1
46,12,34,1,2,0,3,0,0,0.0,0
47,16,31,2,1,4,3,0,0,0.085,0
17,7,10,1,1,0,2,0,0,0.0,0
38,17,21,2,0,2,2,0,0,0.053,1
26,19,7,4,0,15,1,0,0,0.577,1
20,18,2,3,0,14,1,0,0,0.7,1
26,19,7,4,0,15,1,0,0,0.577,1
21,19,2,3,0,15,1,0,0,0.714,1
23,21,2,3,0,17,1,0,0,0.739,1
37,14,23,5,0,11,2,0,1,0.297,1
22,20,2,3,0,16,1,0,0,0.727,1
56,9,47,2,2,0,3,0,0,0.0,0
27,9,18,1,1,0,2,0,0,0.0,0
50,15,35,1,2,0,3,0,0,0.0,0
19,12,7,3,0,13,1,0,1,0.684,1
27,11,16,1,1,0,3,0,0,0.0,0
95,25,70,4,2,3,5,0,0,0.032,1
119,25,94,5,3,7,5,0,0,0.059,1
26,10,16,1,1,0,2,0,0,0.0,0
56,19,37,2,4,20,1,0,0,0.357,1
37,11,26,1,1,0,4,0,0,0.0,0
65,21,44,2,4,17,1,0,0,0.262,1
22,13,9,3,0,13,1,0,1,0.591,1
110,25,85,4,2,4,5,0,0,0.036,1
21,19,2,3,0,15,1,0,0,0.714,1
24,11,13,1,1,0,1,0,0,0.0,0
30,12,18,3,0,9,2,0,1,0.3,1
22,20,2,3,0,16,1,0,0,0.727,1
48,11,37,2,0,7,4,0,0,0.146,0
40,11,29,1,0,0,5,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
37,25,12,2,0,5,1,0,0,0.135,1
21,19,2,3,0,15,1,0,0,0.714,1
75,25,50,4,2,4,5,0,0,0.053,1
40,10,30,1,0,0,3,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
22,13,9,3,0,10,2,0,1,0.455,1
23,21,2,3,0,17,1,0,0,0.739,1
61,55,6,3,3,8,1,0,0,0.131,1
149,11,138,5,4,20,10,0,0,0.134,0
75,25,50,4,2,3,5,0,0,0.04,1
20,18,2,3,0,14,1,0,0,0.7,1
20,18,2,3,0,14,1,0,0,0.7,1
20,10,10,1,0,0,1,0,0,0.0,0
93,25,68,4,2,6,5,0,0,0.065,1
104,25,79,6,2,9,5,0,0,0.087,1
61,55,6,3,3,8,1,0,0,0.131,1
21,15,6,1,0,0,1,0,0,0.0,0
19,12,7,3,0,10,1,0,1,0.526,1
21,10,11,1,1,0,1,0,0,0.0,0
21,9,12,1,0,0,1,0,0,0.0,0
57,13,44,1,4,0,2,0,0,0.0,0
26,13,13,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
26,19,7,4,0,15,1,0,0,0.577,1
22,20,2,3,0,16,1,0,0,0.727,1
65,21,44,2,4,28,1,0,0,0.431,1
93,25,68,4,2,7,5,0,0,0.075,1
30,9,21,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
31,11,20,1,1,0,4,0,0,0.0,0
86,25,61,4,1,5,5,0,0,0.058,1
90,25,65,4,4,5,7,0,0,0.056,1
23,21,2,3,0,17,1,0,0,0.739,1
102,9,93,3,3,43,2,0,0,0.422,0
67,11,56,3,2,11,4,0,0,0.164,0
18,9,9,1,1,0,2,0,0,0.0,0
21,8,13,1,0,0,1,0,0,0.0,0
19,6,13,1,0,0,2,0,0,0.0,0
17,13,4,3,0,10,1,0,1,0.588,1
100,25,75,5,1,5,5,0,0,0.05,1
35,7,28,2,0,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
29,18,11,1,2,0,3,0,0,0.0,0
43,12,31,3,0,0,5,0,0,0.0,0
18,14,4,3,0,12,1,0,1,0.667,1
37,13,24,3,1,0,2,0,0,0.0,1
94,16,78,3,4,22,4,0,0,0.234,1
100,25,75,4,1,5,7,0,0,0.05,1
46,20,26,1,1,0,4,0,0,0.0,0
35,15,20,1,0,0,2,0,0,0.0,0
40,11,29,1,0,7,2,0,0,0.175,0
19,14,5,3,0,12,1,0,1,0.632,1
20,11,9,1,0,0,1,0,0,0.0,0
21,10,11,1,0,0,2,0,0,0.0,0
26,10,16,1,0,0,2,0,0,0.0,0
34,9,25,1,2,0,3,0,0,0.0,0
64,6,58,1,4,0,5,0,0,0.0,0
25,9,16,1,2,0,2,0,0,0.0,0
38,13,25,4,0,12,2,0,1,0.316,1
72,25,47,5,0,7,5,0,0,0.097,1
26,12,14,1,0,5,2,0,0,0.192,0
20,18,2,3,0,14,1,0,0,0.7,1
48,9,39,1,0,0,5,0,0,0.0,0
31,14,17,3,0,18,1,0,1,0.581,1
85,25,60,5,2,3,6,0,0,0.035,1
35,14,21,1,0,0,3,0,0,0.0,0
26,14,12,2,0,0,1,0,0,0.0,0
21,12,9,1,0,0,2,0,0,0.0,0
32,17,15,2,0,2,2,0,0,0.062,1
20,18,2,3,0,14,1,0,0,0.7,1
28,10,18,1,0,0,2,0,0,0.0,0
17,11,6,1,0,1,1,0,0,0.059,0
57,9,48,2,1,0,6,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
20,7,13,1,0,5,4,0,0,0.25,0
20,7,13,1,0,5,4,0,0,0.25,0
23,13,10,4,0,11,1,0,1,0.478,1
25,18,7,4,0,14,1,0,0,0.56,1
61,13,48,4,1,27,3,0,1,0.443,1
21,9,12,1,0,0,2,0,0,0.0,0
44,12,32,3,0,13,2,0,1,0.295,1
58,13,45,4,0,31,2,0,1,0.534,1
22,20,2,3,0,16,1,0,0,0.727,1
22,20,2,3,0,16,1,0,0,0.727,1
94,25,69,4,2,5,5,0,0,0.053,1
52,10,42,1,3,0,3,0,0,0.0,0
41,12,29,4,0,27,2,0,1,0.659,1
26,19,7,4,0,15,1,0,0,0.577,1
143,9,134,5,4,26,6,0,0,0.182,0
26,19,7,4,0,15,1,0,0,0.577,1
48,11,37,2,1,6,4,0,0,0.125,0
62,18,44,2,4,21,1,0,0,0.339,1
20,15,5,3,0,12,1,0,1,0.6,1
21,11,10,1,0,0,2,0,0,0.0,0
61,24,37,2,4,21,1,0,0,0.344,1
30,12,18,1,0,0,2,0,0,0.0,0
20,7,13,1,1,0,2,0,0,0.0,0
45,7,38,2,2,6,2,0,0,0.133,0
37,15,22,1,0,0,3,0,0,0.0,0
18,9,9,1,0,0,1,0,0,0.0,0
26,18,8,3,1,1,1,0,0,0.038,1
27,20,7,4,0,16,1,0,0,0.593,1
45,7,38,2,0,0,5,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
27,20,7,4,0,16,1,0,0,0.593,1
28,21,7,4,0,17,1,0,0,0.607,1
23,13,10,3,0,10,2,0,1,0.435,1
25,15,10,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
21,19,2,3,0,15,1,0,0,0.714,1
112,6,106,4,5,5,6,0,0,0.045,0
22,20,2,3,0,16,1,0,0,0.727,1
36,17,19,2,0,2,2,0,0,0.056,1
42,6,36,2,1,1,3,0,0,0.024,0
21,19,2,3,0,15,1,0,0,0.714,1
27,20,7,4,0,16,1,0,0,0.593,1
23,14,9,3,0,13,2,0,1,0.565,1
27,13,14,1,0,0,1,0,0,0.0,0
28,11,17,1,0,0,3,0,0,0.0,0
129,25,104,4,3,8,5,0,0,0.062,1
27,20,7,4,0,16,1,0,0,0.593,1
18,14,4,3,0,11,1,0,1,0.611,1
93,25,68,4,2,2,5,0,0,0.022,1
70,33,37,2,4,21,1,0,0,0.3,1
31,19,12,1,0,0,2,0,0,0.0,0
26,10,16,1,0,0,2,0,0,0.0,0
